g-force,time,trot,canter
5924,1623251,,
7284,1623278,,
9424,1623306,,
7480,1623333,,
7847,1623360,,
5004,1623388,,
5028,1623415,,
3205,1623446,,
-1452,1623474,,
-834,1623501,,
481,1623528,,
2472,1623556,,
5855,1623582,,
7013,1623632,,
3180,1623769,,
1653,1623796,,
1936,1623825,,
-1921,1623853,,
831,1623879,,
2217,1623907,,
6839,1623933,,
7823,1623961,,
9127,1623989,,
8064,1624015,,
8351,1624043,,
5118,1624075,,
4650,1624101,,
2387,1624129,,
-267,1624156,,
-380,1624183,,
-131,1624211,,
1220,1624238,,
5115,1624265,,
4992,1624292,,
7686,1624320,,
8316,1624347,,
7713,1624374,,
6919,1624401,,
5500,1624429,,
2272,1624456,,
2689,1624483,,
2422,1624510,,
-1597,1624538,,
1494,1624568,,
2927,1624596,,
6631,1624723,,
4875,1624786,,
3279,1624815,,
90,1624843,,
-984,1624869,,
-457,1624897,,
1967,1624925,,
4819,1624951,,
5591,1624979,,
7937,1625006,,
8530,1625033,,
7694,1625061,,
6345,1625088,,
4803,1625115,,
3773,1625142,,
1770,1625169,,
1904,1625200,,
-1173,1625228,,
2006,1625254,,
3016,1625282,,
7837,1625310,,
6732,1625336,,
8444,1625364,,
7713,1625391,,
7872,1625418,,
5153,1625445,,
4797,1625473,,
3395,1625500,,
-71,1625527,,
-771,1625554,,
-642,1625581,,
1537,1625632,,
7510,1625766,,
4879,1625799,,
2417,1625827,,
2982,1625854,,
988,1625882,,
54,1625909,,
-720,1625936,,
2412,1625963,,
4827,1625991,,
7650,1626017,,
7973,1626045,,
7669,1626072,,
7676,1626099,,
6445,1626126,,
6203,1626153,,
4188,1626181,,
2251,1626208,,
-1167,1626235,,
-514,1626262,,
433,1626294,,
1944,1626320,,
6130,1626348,,
6517,1626375,,
7466,1626402,,
7829,1626430,,
7578,1626457,,
6969,1626484,,
8010,1626511,,
4354,1626539,,
2019,1626565,,
2155,1626593,,
-395,1626620,,
-130,1626647,,
6792,1626725,,
6081,1626882,,
5471,1627059,,
8842,1627146,,
7128,1627180,,
5705,1627206,,
6370,1627234,,
3280,1627260,,
1551,1627288,,
1484,1627316,,
-1370,1627342,,
895,1627370,,
1304,1627397,,
4712,1627424,,
7666,1627451,,
7086,1627479,,
8935,1627506,,
6993,1627533,,
6765,1627560,,
6545,1627588,,
3780,1627615,,
2662,1627642,,
-1577,1627673,,
-630,1627701,,
1171,1627727,,
2306,1627755,,
5030,1627782,,
5381,1627809,,
7366,1627930,,
3010,1628000,,
1537,1628029,,
492,1628056,,
15,1628084,,
2295,1628111,,
4903,1628138,,
6197,1628166,,
6692,1628192,,
8716,1628220,,
6396,1628248,,
6894,1628274,,
6824,1628305,,
4178,1628333,,
2868,1628360,,
-558,1628395,,
1673,1628467,,
2947,1628494,,
5687,1628521,,
6538,1628549,,
8466,1628575,,
6406,1628603,,
6325,1628630,,
6763,1628657,,
6443,1628685,,
3583,1628711,,
2574,1628739,,
1664,1628766,,
231,1628793,,
442,1628848,,
7726,1628988,,
6667,1629015,,
6266,1629043,,
5401,1629071,,
3732,1629099,,
996,1629126,,
-705,1629153,,
-592,1629180,,
1610,1629207,,
4457,1629235,,
5290,1629262,,
6880,1629289,,
6321,1629317,,
8529,1629343,,
5727,1629371,,
6182,1629398,,
5023,1629425,,
3238,1629457,,
2011,1629484,,
2164,1629511,,
-546,1629538,,
1241,1629565,,
2474,1629592,,
5935,1629620,,
6514,1629647,,
7787,1629674,,
8404,1629702,,
7270,1629728,,
5638,1629756,,
6820,1629784,,
3980,1629810,,
92,1629932,,
7027,1630001,,
6347,1630030,,
6984,1630057,,
7147,1630088,,
5902,1630140,,
4743,1630168,,
2861,1630194,,
1612,1630222,,
1761,1630248,,
237,1630276,,
1600,1630304,,
5650,1630330,,
5441,1630358,,
7174,1630385,,
6167,1630412,,
8377,1630440,,
7144,1630467,,
5229,1630494,,
6117,1630521,,
3751,1630548,,
2496,1630575,,
468,1630607,,
-1498,1630633,,
1101,1630661,,
4401,1630688,,
6360,1630715,,
5733,1630742,,
6351,1630770,,
6712,1630797,,
6463,1630838,,
2252,1630987,,
-515,1631014,,
2133,1631043,,
5152,1631071,,
4469,1631097,,
6743,1631125,,
6188,1631152,,
6392,1631179,,
6659,1631207,,
5979,1631237,,
5463,1631263,,
3754,1631291,,
2574,1631318,,
2442,1631345,,
429,1631372,,
-712,1631399,,
2965,1631426,,
5252,1631454,,
5772,1631480,,
7091,1631508,,
6108,1631536,,
7421,1631562,,
6025,1631590,,
5715,1631617,,
5593,1631644,,
4563,1631671,,
3026,1631698,,
4431,1631848,,
5186,1631900,,
5241,1632056,,
-571,1632186,,
4627,1632216,,
5448,1632242,,
5090,1632270,,
5429,1632297,,
5601,1632324,,
6002,1632352,,
6110,1632378,,
5217,1632406,,
5169,1632433,,
3511,1632460,,
3084,1632487,,
2788,1632515,,
2157,1632542,,
4299,1632574,,
3837,1632601,,
2453,1632628,,
4043,1632733,,
4283,1632819,,
5713,1632848,,
5759,1632876,,
6324,1632903,,
5108,1632930,,
4276,1632958,,
3273,1632986,,
3026,1633013,,
2031,1633040,,
2652,1633068,,
3271,1633095,,
4557,1633123,,
3401,1633149,,
2806,1633177,,
4673,1633209,,
5462,1633235,,
5843,1633263,,
4550,1633291,,
3594,1633318,,
4700,1633345,,
5156,1633373,,
5324,1633400,,
5429,1633427,,
4740,1633455,,
3950,1633482,,
3841,1633510,,
3244,1633537,,
2560,1633564,,
4033,1633592,,
4240,1633619,,
4224,1633715,,
4336,1633809,,
3452,1633843,,
3041,1633869,,
3699,1633897,,
4180,1633925,,
4414,1633952,,
4651,1633979,,
4984,1634007,,
4369,1634034,,
4525,1634061,,
3915,1634088,,
3017,1634116,,
4382,1634144,,
4702,1634170,,
5003,1634198,,
3116,1634226,,
3172,1634253,,
4877,1634280,,
5425,1634312,,
5550,1634339,,
4561,1634367,,
3881,1634394,,
2716,1634421,,
3279,1634449,,
5037,1634476,,
4623,1634503,,
4983,1634531,,
4222,1634557,,
4525,1634585,,
4300,1634613,,
3727,1634679,,
4434,1634803,,
3979,1634832,,
4221,1634860,,
4058,1634887,,
4269,1634915,,
3375,1634947,,
2898,1634973,,
2401,1635001,,
3051,1635028,,
4908,1635055,,
4965,1635083,,
5922,1635110,,
4049,1635181,,
4116,1635208,,
3473,1635235,,
4381,1635263,,
5124,1635290,,
4676,1635317,,
2462,1635345,,
4004,1635373,,
4942,1635399,,
5272,1635427,,
5363,1635454,,
4164,1635485,,
3058,1635513,,
2448,1635540,,
4128,1635567,,
4093,1635595,,
4671,1635646,,
4471,1635782,,
4693,1635811,,
4228,1635840,,
4194,1635866,,
4257,1635894,,
3679,1635921,,
4203,1635949,,
4274,1635976,,
4426,1636003,,
3830,1636031,,
3652,1636059,,
3578,1636085,,
3599,1636117,,
3322,1636144,,
3678,1636171,,
5096,1636199,,
5541,1636226,,
4738,1636253,,
4681,1636281,,
4166,1636307,,
3230,1636335,,
4555,1636363,,
4742,1636389,,
4301,1636417,,
3821,1636445,,
2799,1636472,,
4269,1636499,,
4891,1636527,,
4755,1636561,,
4023,1636589,,
3388,1636620,,
3750,1636686,,
4592,1636841,,
4753,1636954,,
4129,1636983,,
3783,1637010,,
4031,1637038,,
4248,1637065,,
4693,1637093,,
4228,1637120,,
4099,1637147,,
2925,1637175,,
3009,1637202,,
3263,1637229,,
4955,1637257,,
5331,1637284,,
5775,1637312,,
5851,1637343,,
4937,1637370,,
3281,1637398,,
2165,1637425,,
903,1637452,,
2695,1637480,,
5719,1637507,,
4543,1637534,,
5519,1637562,,
5343,1637590,,
4401,1637616,,
5665,1637694,,
3280,1637808,,
2991,1637836,,
2698,1637864,,
2431,1637892,,
1893,1637919,,
1729,1637946,,
3403,1637978,,
3885,1638005,,
6273,1638033,,
4130,1638060,,
6386,1638112,,
6755,1638139,,
6747,1638167,,
6583,1638194,,
4487,1638221,,
475,1638249,,
1792,1638277,,
224,1638303,,
-94,1638331,,
2255,1638359,,
4931,1638385,,
6700,1638413,,
6764,1638440,,
6409,1638467,,
7972,1638499,,
7313,1638525,,
3846,1638553,,
2867,1638581,,
1524,1638607,,
1274,1638635,,
1019,1638756,,
11136,1638827,,
5816,1638855,,
7604,1638883,,
5691,1638910,,
2719,1638937,,
-311,1638965,,
-1482,1638992,,
2343,1639020,,
1658,1639047,,
1686,1639074,,
3226,1639105,,
7684,1639133,,
9591,1639160,,
11685,1639187,,
6320,1639215,,
4425,1639242,,
4254,1639269,,
2961,1639297,,
-239,1639324,,
3340,1639351,,
3314,1639378,,
6643,1639406,,
8898,1639433,,
8967,1639460,,
8906,1639488,,
8316,1639516,,
5734,1639542,,
4597,1639574,,
-2697,1639601,,
-141,1639628,,
7994,1639762,,
6518,1639819,,
8349,1639847,,
6859,1639875,,
4890,1639903,,
1111,1639929,,
878,1639957,,
2721,1639985,,
5324,1640011,,
6522,1640039,,
7401,1640067,,
9666,1640093,,
8626,1640121,,
6200,1640148,,
7311,1640175,,
3413,1640207,,
-838,1640233,,
2210,1640261,,
-40,1640289,,
1186,1640315,,
2902,1640343,,
3886,1640371,,
6081,1640397,,
5678,1640425,,
6956,1640453,,
8464,1640479,,
7370,1640507,,
5892,1640535,,
3661,1640561,,
493,1640589,,
2085,1640624,,
6417,1640717,,
7384,1640818,,
5729,1640848,,
5345,1640875,,
2713,1640902,,
-109,1640930,,
-1244,1640956,,
2065,1640984,,
1991,1641011,,
4858,1641038,,
6891,1641066,,
7985,1641093,,
8527,1641120,,
7439,1641148,,
5738,1641175,,
5240,1641202,,
3132,1641229,,
42,1641256,,
806,1641284,,
936,1641315,,
429,1641341,,
2988,1641369,,
7845,1641397,,
7614,1641423,,
6707,1641451,,
8460,1641479,,
6783,1641505,,
5777,1641533,,
3594,1641561,,
-1222,1641587,,
10616,1641774,,
2763,1641931,,
-919,1641960,,
182,1641988,,
3912,1642015,,
6399,1642042,,
6641,1642074,,
9545,1642101,,
7917,1642128,,
7083,1642156,,
7236,1642182,,
6069,1642210,,
2619,1642237,,
-1065,1642264,,
-383,1642292,,
2827,1642319,,
3324,1642346,,
4077,1642374,,
7882,1642400,,
6993,1642428,,
5565,1642456,,
6649,1642482,,
6176,1642510,,
5735,1642536,,
4662,1642568,,
1313,1642595,,
2305,1642624,,
6463,1642764,,
6395,1642813,,
6495,1642842,,
6431,1642868,,
6176,1642896,,
3973,1642924,,
3079,1642950,,
1688,1642978,,
-855,1643004,,
1425,1643032,,
2738,1643060,,
4912,1643086,,
4887,1643114,,
9209,1643142,,
7343,1643173,,
6476,1643200,,
7571,1643228,,
6038,1643254,,
4111,1643282,,
1467,1643309,,
2443,1643336,,
1610,1643364,,
3663,1643390,,
4837,1643418,,
6822,1643446,,
6207,1643472,,
6887,1643500,,
6385,1643528,,
4898,1643554,,
4677,1643582,,
5040,1643610,,
4150,1643657,,
4165,1643801,,
5361,1643828,,
5325,1643856,,
5602,1643884,,
5437,1643912,,
5991,1643939,,
4856,1643966,,
4913,1643994,,
4296,1644021,,
2396,1644048,,
1901,1644076,,
133,1644102,,
3005,1644130,,
3781,1644156,,
4442,1644184,,
6417,1644212,,
5171,1644238,,
6920,1644270,,
5662,1644298,,
5483,1644324,,
5743,1644352,,
4468,1644380,,
3535,1644406,,
3512,1644434,,
2299,1644461,,
1814,1644488,,
2857,1644516,,
2533,1644542,,
4634,1644570,,
4437,1644597,,
5656,1644624,,
8050,1644717,,
3705,1644823,,
1159,1644891,,
8831,1645014,,
6433,1645045,,
6243,1645074,,
8539,1645101,,
6692,1645128,,
5518,1645156,,
5254,1645182,,
3969,1645210,,
-341,1645237,,
645,1645264,,
1415,1645292,,
532,1645319,,
2788,1645346,,
5109,1645373,,
7497,1645401,,
6705,1645428,,
8015,1645455,,
7567,1645483,,
8661,1645509,,
4665,1645541,,
2650,1645568,,
2827,1645595,,
43,1645622,,
-982,1645649,,
1542,1645676,,
2742,1645704,,
6989,1645731,,
9491,1645758,,
10339,1645786,,
7510,1645838,,
5642,1645888,,
2313,1646045,,
8088,1646173,,
6682,1646202,,
5399,1646229,,
2632,1646257,,
2764,1646287,,
-5005,1646315,,
3574,1646343,,
5105,1646369,,
8667,1646397,,
7130,1646424,,
7773,1646451,,
6145,1646479,,
5512,1646505,,
4867,1646533,,
1602,1646560,,
3496,1646587,,
-395,1646615,,
2795,1646642,,
6228,1646669,,
8343,1646697,,
5857,1646724,,
6628,1646751,,
5442,1646782,,
3127,1646810,,
3929,1646836,,
3211,1646913,,
3783,1647028,,
3711,1647056,,
4218,1647084,,
3748,1647112,,
4311,1647138,,
4561,1647166,,
4265,1647193,,
3903,1647220,,
4083,1647248,,
3954,1647275,,
3843,1647302,,
3816,1647329,,
4016,1647356,,
3651,1647384,,
3942,1647415,,
4024,1647442,,
4508,1647469,,
4217,1647497,,
4475,1647523,,
3914,1647551,,
4263,1647579,,
4356,1647605,,
4496,1647633,,
3815,1647660,,
3931,1647687,,
4032,1647715,,
4251,1647741,,
4515,1647769,,
4673,1647796,,
4604,1647823,,
4177,1647851,,
3436,1647878,,
4015,1647971,,
4441,1648070,,
4379,1648099,,
4417,1648126,,
4096,1648153,,
3350,1648181,,
3844,1648207,,
3903,1648235,,
3685,1648263,,
4141,1648289,,
4616,1648317,,
4505,1648344,,
3853,1648371,,
4116,1648398,,
4342,1648425,,
4689,1648496,,
4558,1648524,,
4372,1648555,,
3795,1648582,,
4059,1648609,,
4335,1648636,,
3603,1648663,,
3772,1648691,,
4658,1648718,,
5133,1648745,,
4747,1648773,,
4062,1648799,,
3771,1648827,,
3876,1648893,,
2004,1649015,,
2640,1649044,,
4487,1649072,,
4568,1649099,,
4470,1649126,,
4022,1649154,,
4608,1649184,,
4510,1649212,,
6410,1649239,,
4848,1649266,,
3495,1649293,,
4414,1649320,,
4092,1649348,,
3815,1649375,,
3772,1649402,,
4098,1649429,,
3562,1649457,,
4171,1649483,,
5264,1649511,,
3277,1649538,,
5559,1649565,,
4126,1649592,,
4509,1649619,,
6118,1649646,,
4173,1649678,,
4076,1649704,,
3802,1649732,,
3519,1649759,,
3362,1649786,,
3882,1649813,,
3272,1649841,,
4942,1649937,,
4023,1650032,,
3539,1650061,,
4089,1650087,,
4942,1650115,,
4845,1650143,,
5331,1650169,,
5081,1650197,,
4881,1650224,,
3791,1650251,,
3372,1650278,,
3777,1650306,,
4011,1650332,,
3893,1650360,,
4163,1650386,,
4771,1650414,,
3736,1650441,,
3325,1650468,,
4983,1650495,,
1631,1650523,,
4176,1650550,,
4203,1650577,,
4082,1650605,,
4498,1650657,,
3965,1650823,,
3769,1650977,,
3874,1651110,,
3395,1651139,,
4526,1651171,,
4907,1651198,,
4138,1651225,,
3790,1651253,,
4347,1651279,,
4064,1651307,,
4045,1651334,,
4537,1651361,,
4983,1651388,,
4858,1651416,,
4665,1651443,,
4503,1651470,,
4391,1651497,,
4523,1651524,,
4058,1651552,,
3661,1651578,,
3775,1651606,,
3492,1651634,,
3755,1651664,,
3702,1651692,,
4475,1651719,,
4609,1651746,,
5807,1651774,,
4812,1651802,,
5081,1651828,,
3203,1651895,,
4939,1652018,,
4483,1652045,,
4430,1652074,,
3901,1652102,,
4130,1652129,,
4035,1652156,,
4217,1652184,,
3754,1652211,,
3655,1652239,,
3697,1652267,,
4047,1652297,,
4531,1652325,,
4173,1652352,,
4116,1652379,,
4347,1652407,,
4431,1652434,,
4272,1652461,,
2794,1652489,,
4603,1652516,,
2691,1652544,,
4016,1652571,,
5610,1652598,,
5449,1652626,,
4973,1652654,,
4289,1652681,,
4422,1652708,,
4222,1652736,,
4176,1652767,,
3803,1652795,,
4042,1652822,,
4352,1652849,,
4827,1652877,,
4652,1652933,,
4476,1653067,,
3441,1653096,,
3752,1653125,,
4369,1653152,,
3801,1653179,,
3676,1653207,,
3367,1653234,,
4219,1653261,,
4413,1653288,,
4389,1653316,,
4280,1653344,,
4691,1653370,,
4707,1653402,,
4072,1653430,,
4363,1653456,,
4148,1653484,,
3366,1653512,,
3973,1653539,,
4190,1653566,,
3949,1653594,,
4564,1653621,,
4375,1653648,,
3934,1653676,,
3642,1653703,,
3708,1653731,,
5343,1653757,,
3645,1653785,,
3613,1653838,,
4730,1653959,,
4434,1654029,,
4262,1654062,,
4580,1654089,,
3772,1654117,,
4343,1654144,,
3888,1654171,,
4069,1654199,,
4209,1654226,,
4310,1654253,,
3792,1654281,,
3997,1654308,,
4242,1654336,,
5071,1654363,,
3982,1654390,,
3759,1654418,,
3642,1654445,,
4514,1654472,,
3256,1654500,,
4876,1654528,,
4428,1654558,,
4448,1654586,,
3808,1654614,,
3207,1654640,,
3126,1654668,,
3305,1654695,,
5372,1654723,,
4070,1654750,,
3329,1654777,,
3047,1654805,,
2995,1654833,,
3305,1654900,,
4172,1655055,,
4079,1655168,,
3894,1655197,,
4273,1655224,,
3530,1655251,,
3313,1655279,,
4018,1655353,,
7549,1655379,,
5377,1655407,,
4150,1655435,,
5167,1655462,,
3984,1655489,,
2845,1655517,,
3742,1655544,,
4394,1655572,,
4563,1655599,,
3916,1655626,,
3603,1655654,,
3097,1655682,,
2997,1655708,,
3851,1655736,,
4511,1655763,,
3283,1655790,,
6456,1655818,,
6195,1655845,,
5417,1655941,,
3518,1656035,,
3695,1656065,,
4032,1656092,,
4300,1656120,,
4021,1656146,,
3564,1656174,,
3478,1656202,,
3573,1656229,,
4278,1656256,,
4974,1656284,,
4861,1656311,,
3614,1656339,,
5307,1656366,,
4734,1656393,,
4023,1656421,,
5830,1656449,,
3917,1656479,,
4780,1656507,,
4158,1656534,,
3958,1656561,,
4155,1656589,,
4590,1656616,,
4516,1656669,,
4897,1656827,,
3759,1656966,,
4871,1656995,,
5202,1657022,,
4593,1657050,,
4225,1657077,,
4378,1657105,,
3970,1657132,,
4131,1657159,,
3834,1657187,,
4027,1657213,,
4532,1657245,,
4729,1657272,,
5003,1657299,,
4412,1657327,,
4313,1657354,,
3903,1657381,,
3885,1657409,,
3620,1657437,,
3296,1657463,,
4398,1657491,,
4069,1657519,,
3942,1657545,,
4247,1657573,,
4649,1657601,,
4779,1657628,,
4670,1657655,,
4083,1657682,,
4790,1657710,,
3514,1657737,,
4096,1657764,,
4085,1657791,,
5142,1657819,,
4351,1657916,,
4599,1658010,,
4852,1658040,,
3479,1658066,,
2047,1658094,,
1938,1658122,,
2445,1658148,,
2560,1658176,,
1300,1658204,,
2983,1658230,,
7661,1658258,,
3672,1658286,,
6589,1658312,,
6490,1658344,,
5175,1658371,,
6219,1658398,,
3920,1658426,,
3747,1658454,,
1841,1658480,,
2232,1658508,,
3558,1658535,,
5438,1658562,,
3831,1658590,,
5718,1658617,,
5208,1658644,,
6297,1658672,,
6861,1658699,,
4852,1658726,,
5986,1658754,,
4513,1658781,,
4679,1658808,,
4390,1658862,,
2940,1659020,,
4083,1659144,,
4793,1659172,,
5212,1659201,,
4776,1659228,,
4349,1659255,,
4431,1659283,,
4236,1659310,,
3755,1659337,,
3421,1659365,,
3096,1659392,,
3317,1659419,,
3327,1659447,,
3570,1659473,,
4230,1659501,,
6840,1659529,,
4702,1659555,,
4551,1659587,,
4039,1659614,,
3613,1659641,,
4070,1659668,,
4075,1659696,,
4088,1659723,,
4552,1659750,,
4346,1659778,,
4435,1659805,,
4227,1659833,,
4383,1659955,,
2895,1660023,,
3046,1660053,,
4004,1660081,,
3612,1660107,,
3996,1660135,,
4621,1660163,,
4972,1660193,,
6768,1660221,,
5441,1660249,,
5281,1660275,,
4496,1660303,,
4090,1660331,,
3728,1660357,,
4140,1660385,,
3075,1660412,,
3300,1660439,,
3982,1660467,,
4547,1660494,,
4694,1660521,,
4486,1660549,,
3488,1660576,,
4536,1660603,,
3249,1660631,,
4009,1660658,,
4907,1660689,,
4295,1660717,,
4085,1660743,,
5091,1660771,,
4931,1660798,,
4953,1660838,,
3590,1660984,,
3688,1661017,,
3891,1661044,,
3985,1661072,,
4426,1661100,,
4182,1661127,,
4115,1661154,,
5349,1661181,,
3751,1661209,,
4761,1661236,,
3609,1661263,,
4100,1661291,,
4149,1661323,,
4069,1661349,,
4126,1661377,,
4320,1661404,,
3926,1661431,,
4098,1661459,,
4082,1661487,,
4350,1661513,,
4451,1661541,,
4491,1661569,,
4748,1661595,,
4837,1661623,,
4459,1661650,,
4097,1661677,,
4187,1661705,,
4248,1661732,,
3990,1661760,,
5277,1661787,,
4283,1661818,,
3859,1661913,,
4480,1662012,,
4174,1662042,,
4397,1662068,,
4197,1662096,,
4073,1662123,,
3830,1662150,,
4066,1662178,,
3520,1662204,,
3949,1662232,,
4934,1662260,,
4497,1662286,,
4812,1662314,,
4255,1662342,,
4196,1662368,,
4955,1662396,,
4825,1662423,,
4196,1662454,,
3791,1662481,,
3492,1662509,,
3546,1662536,,
3567,1662563,,
3794,1662590,,
4414,1662618,,
4285,1662662,,
5413,1662817,,
5131,1662963,,
3756,1663118,,
3348,1663151,,
5178,1663177,,
4897,1663205,,
3375,1663233,,
3787,1663259,,
3879,1663287,,
3912,1663314,,
3540,1663345,,
4175,1663372,,
4498,1663399,,
4507,1663427,,
4834,1663454,,
4758,1663481,,
4824,1663509,,
4524,1663536,,
4423,1663563,,
4248,1663591,,
4203,1663618,,
4032,1663645,,
3872,1663672,,
3750,1663699,,
3893,1663727,,
3935,1663754,,
3997,1663781,,
4146,1663813,,
4321,1663862,,
4658,1663997,,
4596,1664026,,
4282,1664054,,
3794,1664081,,
3538,1664108,,
3590,1664136,,
4227,1664163,,
4033,1664190,,
4811,1664218,,
4430,1664244,,
4038,1664272,,
4050,1664300,,
4027,1664326,,
3768,1664354,,
4097,1664381,,
4730,1664408,,
5622,1664440,,
4348,1664466,,
4777,1664494,,
3551,1664522,,
4322,1664548,,
3944,1664576,,
3846,1664603,,
3338,1664630,,
3939,1664658,,
4371,1664685,,
4030,1664712,,
3983,1664739,,
4461,1664766,,
4756,1664794,,
4440,1664821,,
3885,1664886,,
7865,1665009,,
3079,1665037,,
10331,1665070,,
430,1665096,,
3447,1665124,,
6778,1665150,,
5346,1665178,,
5734,1665205,,
3874,1665232,,
4351,1665260,,
4132,1665287,,
4116,1665314,,
3831,1665341,,
6224,1665369,,
4709,1665396,,
5449,1665423,,
4850,1665451,,
4786,1665477,,
3955,1665505,,
3186,1665537,,
3595,1665563,,
3007,1665591,,
2904,1665617,,
2950,1665652,,
2965,1665680,,
3669,1665708,,
4866,1665734,,
5263,1665762,,
3275,1665788,,
2913,1665816,,
3307,1665867,,
4625,1666006,,
4189,1666033,,
3896,1666062,,
4224,1666089,,
3944,1666116,,
4773,1666144,,
4056,1666174,,
3493,1666202,,
3084,1666230,,
3254,1666256,,
3020,1666284,,
3116,1666311,,
3993,1666338,,
3743,1666366,,
4341,1666393,,
4384,1666420,,
4011,1666447,,
3789,1666475,,
1781,1666502,,
5313,1666529,,
2622,1666556,,
4616,1666583,,
5189,1666611,,
6011,1666638,,
5018,1666669,,
4399,1666697,,
3477,1666723,,
3632,1666751,,
3850,1666778,,
3036,1666805,,
3573,1666856,,
4439,1666992,,
4964,1667020,,
4089,1667048,,
2765,1667076,,
2490,1667102,,
3769,1667130,,
4636,1667156,,
5553,1667184,,
5127,1667212,,
4627,1667238,,
4166,1667266,,
3969,1667297,,
4523,1667324,,
4330,1667351,,
3713,1667379,,
3668,1667406,,
3245,1667433,,
3295,1667461,,
3571,1667487,,
3673,1667515,,
4400,1667543,,
4306,1667569,,
4506,1667597,,
3780,1667624,,
3607,1667651,,
3518,1667679,,
3590,1667705,,
3591,1667733,,
3928,1667761,,
3624,1667787,,
4329,1667815,,
4976,1667842,,
4140,1667963,,
2640,1668121,,
4360,1668186,,
4531,1668212,,
4334,1668240,,
3108,1668267,,
4472,1668294,,
4760,1668322,,
4648,1668348,,
4000,1668376,,
3538,1668403,,
3935,1668430,,
4003,1668458,,
4134,1668485,,
4376,1668516,,
4072,1668543,,
4252,1668571,,
3711,1668597,,
4007,1668625,,
4226,1668698,,
5439,1668802,,
4751,1668888,,
4627,1668917,,
3734,1668944,,
3616,1668971,,
3025,1668999,,
3467,1669025,,
3594,1669053,,
4260,1669080,,
4558,1669107,,
4147,1669135,,
3848,1669161,,
4057,1669193,,
4038,1669220,,
3840,1669248,,
3893,1669274,,
3964,1669302,,
4929,1669328,,
4668,1669356,,
3745,1669383,,
3686,1669410,,
4354,1669438,,
4765,1669465,,
4680,1669492,,
3986,1669519,,
3770,1669547,,
4238,1669573,,
3566,1669601,,
3702,1669628,,
4267,1669677,,
2942,1669820,,
3303,1669849,,
3911,1669876,,
4844,1669904,,
5062,1669931,,
5394,1669983,,
3818,1670010,,
4725,1670037,,
4708,1670065,,
4422,1670091,,
3428,1670119,,
2852,1670146,,
3760,1670173,,
4221,1670200,,
4644,1670227,,
4560,1670254,,
4347,1670282,,
4138,1670308,,
3997,1670457,,
4675,1670484,,
3413,1670512,,
4085,1670539,,
4733,1670566,,
5013,1670593,,
5014,1670621,,
4276,1670672,,
4896,1670809,,
4669,1670838,,
4001,1670865,,
3870,1670893,,
3744,1670920,,
2838,1670947,,
2919,1670975,,
3830,1671002,,
3953,1671029,,
3400,1671056,,
7084,1671088,,
3608,1671114,,
5376,1671142,,
4722,1671170,,
5198,1671197,,
4251,1671224,,
3213,1671251,,
3062,1671279,,
3309,1671307,,
4547,1671333,,
4109,1671361,,
4576,1671389,,
3958,1671416,,
4214,1671443,,
3816,1671471,,
3074,1671498,,
2920,1671526,,
3858,1671553,,
3772,1671584,,
4663,1671612,,
4230,1671639,,
5800,1671744,,
3380,1671830,,
3644,1671859,,
3258,1671886,,
3886,1671914,,
4231,1671942,,
4235,1671969,,
3772,1671996,,
4055,1672024,,
3408,1672051,,
3345,1672079,,
4289,1672105,,
3728,1672133,,
6026,1672161,,
3242,1672188,,
4372,1672215,,
4801,1672243,,
5149,1672270,,
6006,1672297,,
4517,1672325,,
3647,1672352,,
3640,1672380,,
2860,1672407,,
2718,1672434,,
3798,1672462,,
4155,1672489,,
4643,1672516,,
4595,1672544,,
4394,1672571,,
3425,1672599,,
3186,1672626,,
4343,1672679,,
5259,1672856,,
4202,1672981,,
3573,1673010,,
4324,1673037,,
3789,1673065,,
4326,1673093,,
3731,1673119,,
3666,1673147,,
3389,1673175,,
4115,1673201,,
4068,1673229,,
4476,1673256,,
5007,1673284,,
4588,1673312,,
5476,1673338,,
5227,1673366,,
5146,1673394,,
3795,1673420,,
1959,1673452,,
2209,1673480,,
3525,1673507,,
4551,1673534,,
4519,1673562,,
5530,1673589,,
4376,1673617,,
4575,1673644,,
3375,1673695,,
3452,1673830,,
3972,1673859,,
5316,1673886,,
5456,1673914,,
5217,1673942,,
3771,1673969,,
2907,1673996,,
3191,1674023,,
3215,1674051,,
3562,1674083,,
5236,1674109,,
4909,1674137,,
4064,1674165,,
4403,1674191,,
3723,1674219,,
2808,1674247,,
3271,1674273,,
3959,1674301,,
4424,1674329,,
4949,1674355,,
4654,1674383,,
4666,1674411,,
4336,1674437,,
5130,1674465,,
4912,1674492,,
4862,1674520,,
3537,1674547,,
2491,1674578,,
2282,1674606,,
3862,1674633,,
3933,1674660,,
4755,1674780,,
3652,1674851,,
4601,1674881,,
4453,1674908,,
4214,1674935,,
3920,1674962,,
4813,1674990,,
5553,1675017,,
5056,1675044,,
3969,1675072,,
2862,1675100,,
2708,1675126,,
3061,1675154,,
3783,1675182,,
4518,1675212,,
4757,1675240,,
4045,1675268,,
5098,1675294,,
4439,1675322,,
3692,1675350,,
4466,1675420,,
5014,1675448,,
4556,1675474,,
5443,1675502,,
4765,1675530,,
5069,1675557,,
4799,1675584,,
3772,1675612,,
2671,1675639,,
2166,1675681,,
5146,1675829,,
4090,1675857,,
3874,1675889,,
3833,1675917,,
3372,1675944,,
5214,1675971,,
